plate	well	response
1	1	0.386755353034228
1	2	0.394490460094913
1	3	0.0798653605503411
1	4	0.0870532429998718
1	5	0.155269083984998
1	6	0.159927156504548
1	7	0.287316176025092
1	8	0.287316176025092
1	9	0.320867930597407
1	10	0.304824534067537
1	11	0.199480117076115
1	12	0.205464520588399
1	13	0.1684738801654
1	14	0.15162649214886
1	15	0.221107093009108
1	16	0.201207454638288
1	17	0.0859087533204135
1	18	0.0824724031875969
1	19	0.0957172236886344
1	20	0.0909313625042027
1	21	0.136443921065269
1	22	0.140537238697228
1	23	0.147107203184455
1	24	0.161817923502901
1	25	0.127927035914969
1	26	0.129206306274119
1	27	0.277343864872153
1	28	0.257929794331103
1	29	0.130480246319211
1	30	0.140918666024748
1	31	0.0491134671375732
1	32	0.0500957364803247
1	33	0.142641386907225
1	34	0.146920628514442
1	35	0.0722753265254609
1	36	0.0715525732602063
1	37	0.0254194495807981
1	38	0.026182033068222
1	39	0.158113195224406
1	40	0.16759998693787
1	41	0.198705371657268
1	42	0.19274421050755
1	43	0.275918959151728
1	44	0.297992475883867
1	45	0.0617306211925806
1	46	0.0679036833118386
1	47	0.0980383615725013
1	48	0.0901952926467012
1	49	0.134621245362595
1	50	0.126543970640839
1	51	0.195266815856874
1	52	0.205030156649718
1	53	0.183833443453082
1	54	0.174641771280428
1	55	0.203329027041156
1	56	0.191129285418686
1	57	0.0597102492955848
1	58	0.0650841717321875
1	59	0.0629577790329772
1	60	0.0692535569362749
1	61	0.107111630745813
1	62	0.117822793820394
1	63	0.34242055660577
1	64	0.338996351039712
1	65	0.195423820794795
1	66	0.209103488250431
1	67	0.325222838216682
1	68	0.331727294981016
1	69	0.113135100684035
1	70	0.104084292629312
1	71	0.13405340715806
1	72	0.144777679730704
1	73	0.28054816029696
1	74	0.308602976326656
1	75	0.0164833525132915
1	76	0.0156591848876269
1	77	0.257734442239007
1	78	0.244847720127057
1	79	0.103499642862892
1	80	0.112814610720552
1	81	0.237125281739937
1	82	0.232382776105139
1	83	0.153380754193236
1	84	0.165651214528695
1	85	0.00487777870818908
1	86	0.00521922321776232
1	87	0.418469648051623
1	88	0.405915558610075
1	89	0.330156316575184
1	90	0.349965695569695
1	91	0.115172276124827
1	92	0.123234335453564
1	93	0.203989326189375
1	94	0.216228685760738
1	95	0.162475605710925
1	96	0.164100361768034
1	97	0.0693402117289781
1	98	0.0665666032598189
1	99	0.144735909136667
1	100	0.131709677314367
1	101	0.264655605542085
1	102	0.272595273708347
1	103	0.154773598537344
1	104	0.156321334522717
1	105	0.0837513013720765
